Equation,Result,Gradient
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797328484352187500540925144125467474598391193570997029319467733083735916087272428073138516429248937507879484170441665902378300487262384385627138053877789398723711919297311487299052696056794419373568106652415153439219431899674966613309700958492923213085157993828246911161173142360544328211506453947734528208470868223480038369041489523950613534545302660349017596800737072780067420831221059070816282876819546296633511011390269679943618041333485539728853245476755973942715148561344307154286070726811885833740234375 - 2.2662777498902795595110325882853306642351999358815181642076326102803400150268938583817499840886853494675286167899348600802162437960965913576419646547466850020740593445679361735729666893300953869130326727092745396785523416983650400060719435499032234958040719300941927688130169162834310750405204085024790996134072960736063114369594155627352659748698950562380870126706726709159094011445855981332104203223107677636177099109395458736134662314749671346940064143404730307058969618339006046880967915058135986328125E-217,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973262180744376102613656330928791892677269583710611478013035254511256357472574011792801346792648488225300166418248759675182202710185882890357804119131346520387098452379669193628791230901050892781811936197424441646797533473332682482696948865493733098616621897563168169684043293436280447804314134273260257293712548161839647627300525645350507992793277904539613587137244021073965049218199144852181496663992239858657473936803587403977444278672540647617185514703416334696844426643824732536813826300203800201416015625,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551397084974681778532461037274048483853876149203836089334894326549963465094359355932548588318052311291251927139006834898045006492016862727301760573825224760891309835608965493495718898734521415796029621674330894924323794138589661408087683097353108691034803430554135747663677604254345399142170595533783297243638474760215350362101692921606993953291606480621446446567406696780970916894730748361990140050458788601211344673791903885760530786797483068151246301466221722807500003482330140031179934601228557366884780316652733925273727686837819857168250538954174261983657719700056827232296473343371192739364114204262688461197698944720060072697624983809508340860208575924424971628344197350589816791061911885679760367943768041896388586632837551792193042815752402227919
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973262180744376102613656330928791892677269583710611478013035254511256357472574011792801346792648488225300166418248759675182202710185882890357804119131346520387098452379669193628791230901050892781811936197424441646797533473332682482696948865493733098616621897563168169684043293436280447804314134273260257293712548161839647627300525645350507992793277904539613587137244021073965049218199144852181496663992239858657473936803587403977444278672540647617185514703416334696844426643824732536813826300203800201416015625 - 1.13313887494513977975551629414266533211759996794075908210381630514017000751344692919087499204434267473376430839496743004010812189804829567882098232737334250103702967228396808678648334466504769345651633635463726983927617084918252000303597177495161174790203596504709638440650845814171553752026020425123954980670364803680315571847970778136763298743494752811904350633533633545795470057229279906660521016115538388180885495546977293680673311573748356734700320717023651535294848091695030234404839575290679931640625E-217,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732508493556266512158587757658504660239484077109320704222142163482049557724988773235094380427280447985528287751648100008818016289669024074010159093080727869620880820829463539479233660676042423048773710340608952740991407116241906574969185057759835824991428772035176987201992283516990306489389316712177448982144811253592795957433408482726943164634035550643323967021806677106104696711934219241908306118906283048186558482540327062480762113413832727815120446713446323316908971590155630337903858162462711334228515625,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134538588890226891278403933631015449434226056745696678895445066138484863998864300751369434150833981507885176772935198590439793539555146348899048573026540672527576377783915476494966054927877085437987512498774862608464694790258118274782625439117351688407038895599000297489661933674822555316285536281230042147686186953815177568058988199468752728041946874466656978307350416871307194757064246011512377545507416445947375686645497103089007371033094896934703871211964487417653476574821105361282234207018193583178380432168159499894829743443045554521335464798168841456021149500545025896798209027437578719578186829796674090484935183997192770675647694394435480968373990947838785963709072530317609711561046833880644965851887739896760675090219704612682791719335057973298
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732508493556266512158587757658504660239484077109320704222142163482049557724988773235094380427280447985528287751648100008818016289669024074010159093080727869620880820829463539479233660676042423048773710340608952740991407116241906574969185057759835824991428772035176987201992283516990306489389316712177448982144811253592795957433408482726943164634035550643323967021806677106104696711934219241908306118906283048186558482540327062480762113413832727815120446713446323316908971590155630337903858162462711334228515625 - 5.66569437472569889877758147071332666058799983970379541051908152570085003756723464595437496022171337366882154197483715020054060949024147839410491163686671250518514836141984043393241672332523846728258168177318634919638085424591260001517985887475805873951017982523548192203254229070857768760130102125619774903351824018401577859239853890683816493717473764059521753167668167728977350286146399533302605080577691940904427477734886468403366557868741783673501603585118257676474240458475151172024197876453399658203125E-218,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324518366125192551695999818437975269728781971109236662680369726667925492246131008886348366776782308517915995362283516373160108835741216592262180439643592024958289693458493410748943365088091706641008845237912208774994433076994474489690332591710882444040336702369246323827719580940832207125133037019648870046544760711909557996474844973378747829846638032669180148464899102893317989769056046019549758583982252789924680397925535738339217767580458536367530965530878114911413241661097828227866557426750659942626953125,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999926109340847999447651375381809498932224401010516626973675720435932745563451116773160779857067224816616201801589899380436637187063324288159697692572627198628345709648871390467994589633024554920258966457910996846450535138599679630790874200299339995017950966086960388539367673495629729651294780901578807705042942126688955044747333225182990315664440905697472340976272268267285009692922503002994492928712724011637577940803690030423257231129083984788711294063323945437230651352843073454633970023155026868576818749071299897016296734919624513704701584872852298691543470308650063211362216802197954398603968430847783116851817011512521483194772225788172685939669331042266656715414140070001989350898088051910452280097473904878842627599969226456684215051721467951925433
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324518366125192551695999818437975269728781971109236662680369726667925492246131008886348366776782308517915995362283516373160108835741216592262180439643592024958289693458493410748943365088091706641008845237912208774994433076994474489690332591710882444040336702369246323827719580940832207125133037019648870046544760711909557996474844973378747829846638032669180148464899102893317989769056046019549758583982252789924680397925535738339217767580458536367530965530878114911413241661097828227866557426750659942626953125 - 2.832847187362849449388790735356663330293999919851897705259540762850425018783617322977187480110856686834410770987418575100270304745120739197052455818433356252592574180709920216966208361662619233641290840886593174598190427122956300007589929437379029369755089912617740961016271145354288843800650510628098874516759120092007889296199269453419082468587368820297608765838340838644886751430731997666513025402888459704522137388674432342016832789343708918367508017925591288382371202292375755860120989382266998291015625E-218,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973248016508439288366409386975115109360618113711012218524508956807442105347480093706186460855247933941865994364393822582306701358662157286661818856852254353605835489508765644027706399859242579685643729743220008680924542521197067701196910915846546203469773122113605080979238212080553676360095131020707116799339964366239187587854044649003240897380934967695512099093414829369771824784441991192193164098865225416358951326116644031815734194508593929072593677163326706740402514787813270658034525695256888866424560546875,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030323964869113169464889657720257190829313533631161826285582751035615213724990536956074645609029399062043489181417289513538490301439717254298370572826869650436643013327652972244777843976216002848476985204885854529499917238003267525933070895116963200607518369709781421181582764881887060147913394353031016058378149851523448359671474245846977233822777233795909082948563842880780580570260957156484367094141357269324112444282952370547787127916313553073030554543910340774276851009290643586763323436725002578649550764521114792634171889176887515046576689176411407340948413321566341342944037217986056819588155470229520550194726695824949017214328155947091078692682986656056414079250820193720140599856940868994061418118192039277206077826432939140182535135688483170793
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973248016508439288366409386975115109360618113711012218524508956807442105347480093706186460855247933941865994364393822582306701358662157286661818856852254353605835489508765644027706399859242579685643729743220008680924542521197067701196910915846546203469773122113605080979238212080553676360095131020707116799339964366239187587854044649003240897380934967695512099093414829369771824784441991192193164098865225416358951326116644031815734194508593929072593677163326706740402514787813270658034525695256888866424560546875 - 1.4164235936814247246943953676783316651469999599259488526297703814252125093918086614885937400554283434172053854937092875501351523725603695985262279092166781262962870903549601084831041808313096168206454204432965872990952135614781500037949647186895146848775449563088704805081355726771444219003252553140494372583795600460039446480996347267095412342936844101488043829191704193224433757153659988332565127014442298522610686943372161710084163946718544591837540089627956441911856011461878779300604946911334991455078125E-218,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732466000848456069416846925797474310289529667110522925756563270370606801349707018975249722615078785135225771590083288730191512235097847262922203306243451369277091932216752890675979167550617483760269090977995653843372434259835062230469071208818275139550882445686487721087577039449809992156732306954518027499027059866791415839093965493685141878397006740111019502890319101993525023410662758261943308423525239721290990650479496945995631860921992572181344934093177439447583236022121244701565956347621977329254150390625,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999978216652858556308558132519764878061526857272073894399980651593484180388588053655058427251338127107839122645385658334975087838682382002706998031572727034139391176331099521720119683738500385461553721721557941350490017528054600047406679800103700551571136371197942606730962856892813211094931942191821672396166426136527773830853996191603073007208527179202590727556025104680283550670929001313238859076394689095260341390173765288548746176097966007401582077958593857821795679050847056185193133990586136200420330055175699896682747250974058953518274891818535563611217795654892407961772779590762992522531157388362381818413861891805937575467672076473941072046956544942696323918749430525339721638888736602425415929295545981515429619067967450351716308058487220858200803
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732466000848456069416846925797474310289529667110522925756563270370606801349707018975249722615078785135225771590083288730191512235097847262922203306243451369277091932216752890675979167550617483760269090977995653843372434259835062230469071208818275139550882445686487721087577039449809992156732306954518027499027059866791415839093965493685141878397006740111019502890319101993525023410662758261943308423525239721290990650479496945995631860921992572181344934093177439447583236022121244701565956347621977329254150390625 - 7.0821179684071236234719768383916583257349997996297442631488519071260625469590433074429687002771417170860269274685464377506757618628018479926311395460833906314814354517748005424155209041565480841032271022164829364954760678073907500189748235934475734243877247815443524025406778633857221095016262765702471862918978002300197232404981736335477061714684220507440219145958520966122168785768299941662825635072211492613053434716860808550420819733592722959187700448139782209559280057309393896503024734556674957275390625E-219,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324730829664244765404703977743127019478554021103225555008264192225139274122539780185571655837790622769428576170107572766292629108597100647701959373829974526677234136522046654765215830715216403083531942050978703263089297359028696212190901836418685871243068334112692654399795801276733778788418085807945977462133517645916458588172059918587754261031782085330702469122336978456216356275413350919374747060887469424402519558229686320764869030039659314536408528632222534258041919501269756409556066500954329967498779296875,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004270308863834739011511088742567626178085402852528113133117172259897801156522096007250948473578253450583067283537812244313164491910859980648201072776951894913909672213587346182230791238300732201099353381413602509758722680241307028375476626026775501336227026228074513744277019486899762342576554051289965016343642754032285681957293396623582411023812652432468951090506417882329509295285968488514328867229328966555342196468819747607898355307448184609107199878748928460696208177668411512455109008828836839147134440233776039180260801501549251630683024807112880777607904728006994195181601985032391157726872773960095229855429380713232507480876984387464829058238406166736637801550370381589958682511497567356988322648926082462428271739657163731017312336337016054340
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324730829664244765404703977743127019478554021103225555008264192225139274122539780185571655837790622769428576170107572766292629108597100647701959373829974526677234136522046654765215830715216403083531942050978703263089297359028696212190901836418685871243068334112692654399795801276733778788418085807945977462133517645916458588172059918587754261031782085330702469122336978456216356275413350919374747060887469424402519558229686320764869030039659314536408528632222534258041919501269756409556066500954329967498779296875 - 3.54105898420356181173598841919582916286749989981487213157442595356303127347952165372148435013857085854301346373427321887533788093140092399631556977304169531574071772588740027120776045207827404205161355110824146824773803390369537500948741179672378671219386239077217620127033893169286105475081313828512359314594890011500986162024908681677385308573421102537201095729792604830610843928841499708314128175361057463065267173584304042752104098667963614795938502240698911047796400286546969482515123672783374786376953125E-219,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973246954190744027297865866178589350611869253461042274062869484479656036438098049849690344409942892370608431460354702300341038757297877866384619962181322441097240767293447877807625037531106956203431114259154676208484068199786896592584408069623007186333759463954887849326377830978874168501778705776765631262262020581569153084895558574277195865225009247432204487490127639991957332951910204667694039156480699333186562130315123278903605938196297925181749289347819984643669371398612411017126078149885870516300201416015625,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999991243480861195523784821804253722843852471337463211256556884382872039094872287875532839099905852680644852856334598073609700501587146431343823116322751993017152543001656554533150957264869343096877410537469677476499888125375905589608044898646518168065102369672685810731771581253809893099837921563177465745317370264531998969786757607617889192357237704536071385911458723588157981060998557349186397354411662737788879013906978228970167266412228321826214846561201909291424940378822326489745694334962477931323526883281038163610471255733067525380211556362962766684990468335322415995358026793968799791242841989900483244406363801318984536500758648547278478331842080289767200709599347138651675850886113797201984265114341517225190153400121990140036599582008804581395132
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973246954190744027297865866178589350611869253461042274062869484479656036438098049849690344409942892370608431460354702300341038757297877866384619962181322441097240767293447877807625037531106956203431114259154676208484068199786896592584408069623007186333759463954887849326377830978874168501778705776765631262262020581569153084895558574277195865225009247432204487490127639991957332951910204667694039156480699333186562130315123278903605938196297925181749289347819984643669371398612411017126078149885870516300201416015625 - 1.770529492101780905867994209597914581433749949907436065787212976781515636739760826860742175069285429271506731867136609437668940465700461998157784886520847657870358862943700135603880226039137021025806775554120734123869016951847687504743705898361893356096931195386088100635169465846430527375406569142561796572974450057504930810124543408386926542867105512686005478648963024153054219644207498541570640876805287315326335867921520213760520493339818073979692511203494555238982001432734847412575618363916873931884765625E-219,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471312436932374759564529780103104033273968360372648064760632009537145896617238257730304841603992991513586110278890140019825241919244364308197779598110931820065543293341721776385979191295601171332168398322316205574805866885917773531585439935970225230950736480073879351878944958207531448314433174225455184416778790141588353886395867315367039176635341427557560906755048882597482573321690884438933135447870137152936629487100710556273142483472591635566873170711049931248952968125542906108194074477069079875946044921875,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997756894862515131398166446498145235015278370157869684845000777565968448014404985770045024189715467047717961809067942927006833039528645662235658697764472456033226336935070939666594028053821914539254945425545539504823424030194676415839502706686097915435815989607060150112432711063355848890414606174623996348353297365789605614052666786766611770996310746391874345749844512788915527868525085918133504584621914796574839982188818064385139680165780750404432157764463125954153582702789693213265521756196505522424836528211237927935744165754309963296276710638591005617453810421144429530776216051093979921407979405562406570792355444613525139049961576517353544249296188673757641883523019374200262080730280854872815316845772879459835641131630015688244183490059875586954
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471312436932374759564529780103104033273968360372648064760632009537145896617238257730304841603992991513586110278890140019825241919244364308197779598110931820065543293341721776385979191295601171332168398322316205574805866885917773531585439935970225230950736480073879351878944958207531448314433174225455184416778790141588353886395867315367039176635341427557560906755048882597482573321690884438933135447870137152936629487100710556273142483472591635566873170711049931248952968125542906108194074477069079875946044921875 - 8.852647460508904529339971047989572907168749749537180328936064883907578183698804134303710875346427146357533659335683047188344702328502309990788924432604238289351794314718500678019401130195685105129033877770603670619345084759238437523718529491809466780484655976930440503175847329232152636877032845712808982864872250287524654050622717041934632714335527563430027393244815120765271098221037492707853204384026436576631679339607601068802602466699090369898462556017472776194910007163674237062878091819584369659423828125E-220,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324721977016784256500174637772079029905646852353476017827935256160255366544356081381437352126915276342282218636448237083245440763894772145391968584905541922438944784727731936264537811314086207398426813017100932659418678013943936973753378117889194061776287849456715723959292625429404546635781208775100264653150652773666171063518009295870712326399067749803139039094943733641095591004315129881882039207683085397965942926550346713163800227437192615446038630169666516785265724591262592735319003622862510383129119873046875,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001013601863174935204838767620356430596681886505198898989058974912933124585463540888647986331646860249150514546302877585659998765719752821441929885270712175473568004574329142924412409646061323370177149403479571007291073355748298746514818433959843241440150917955096713766980758878867660066536967003018515977722555990604440117928784161572653187726449737447158377038982842777812579262306383973493332462219592236279506571945142332370908341836088058343963720844231098327402105475339762350903747010060235074513036844779753545677137825388867037877327219590114013004037786613294046227854472121042789610038761011254268195564134300523271170327300965142983363896109593456643875566604108509668788406427691734872241206963768339960099667586320855533033633622300322182467
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324721977016784256500174637772079029905646852353476017827935256160255366544356081381437352126915276342282218636448237083245440763894772145391968584905541922438944784727731936264537811314086207398426813017100932659418678013943936973753378117889194061776287849456715723959292625429404546635781208775100264653150652773666171063518009295870712326399067749803139039094943733641095591004315129881882039207683085397965942926550346713163800227437192615446038630169666516785265724591262592735319003622862510383129119873046875 - 4.4263237302544522646699855239947864535843748747685901644680324419537890918494020671518554376732135731787668296678415235941723511642511549953944622163021191446758971573592503390097005650978425525645169388853018353096725423796192187618592647459047333902423279884652202515879236646160763184385164228564044914324361251437623270253113585209673163571677637817150136966224075603826355491105187463539266021920132182883158396698038005344013012333495451849492312780087363880974550035818371185314390459097921848297119140625E-220,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247175506930540020479099677865550351191932679786012492377707881278134127552642319793702002714776031287090398696185692417218465915436078942369731904433256203198001088305745770141988016135211095558742485001620473575833683414015573545346162586244481570428976071287272587390410375057399305594627702586774082486592203375410273011909839845121913590827105820393573240812471112335352083687660193631356852810808933847476546107106769093632658261359592659008536809383885080488776271362590108982004721838166005909442901611328125,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999385248362845033301502607059250832805980128331534291917029876239450786299934263329346505260681163648434238177685410256333415902624199241838794291517592315753397170754700041295503218849941618954716047414512555256057248693104064337278992762223822211701515806290460777399363208372046718090986133311336639986881448160870396483471676491639021503540477251428263043549115522143911568735515949138355772457494246105105777147721061054971621342025802845259861421970429434031129223131040824111346025829401288330218812721176878685293519972618886074619006540871311868746978404971931933885992665038758894297067397950730612568604610736512279717912935194250377162596718704341811141051905334373713907069925454862866083270528767017374435220947868171442094905556136665121085
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247175506930540020479099677865550351191932679786012492377707881278134127552642319793702002714776031287090398696185692417218465915436078942369731904433256203198001088305745770141988016135211095558742485001620473575833683414015573545346162586244481570428976071287272587390410375057399305594627702586774082486592203375410273011909839845121913590827105820393573240812471112335352083687660193631356852810808933847476546107106769093632658261359592659008536809383885080488776271362590108982004721838166005909442901611328125 - 2.21316186512722613233499276199739322679218743738429508223401622097689454592470103357592771883660678658938341483392076179708617558212557749769723110815105957233794857867962516950485028254892127628225846944265091765483627118980960938092963237295236669512116399423261012579396183230803815921925821142820224571621806257188116351265567926048365817858388189085750684831120378019131777455525937317696330109600660914415791983490190026720065061667477259247461563900436819404872750179091855926571952295489609241485595703125E-220,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471976385491912927404230277931703251242006016603863353285302214403438964981015668040377619919643973549562925303340316248364367771919001981447088767443377137937244677915325663936830646380365847715053075863149000850102317767274716414399718825682110940959272829272149134916683146757223859762198951688883645090493655560359918235449664019145184274088916592124818158809542243731539968654057462250886224438198939135679876863051181126353302678657594067344615555402751241707167586376080181675973790333955548703670501708984375,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199425113009984253170687339803631701331007418366595453044425576191955442698902108997245796164011948792376361994143920996707334171976031640362088394152245613482587664514592109957814248001471162446598408996063131674161024459325730922363646067045634886716450250124331948086101975690929981889136837806423938262882446405761705070468080973184601678237746814897380832724643550998952791436220104060140943375292317862292827496621907819664174687162556626282820553797589888058874497034514959408917588875737828013629642330902939112436750564818047702625181946184800486490513131912025006660595045955268272173312165079381570738925810506382275368839872770786794850739322309939556285587816481094741164603379899147027795144998401749577901534948074944392735613022329195080
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471976385491912927404230277931703251242006016603863353285302214403438964981015668040377619919643973549562925303340316248364367771919001981447088767443377137937244677915325663936830646380365847715053075863149000850102317767274716414399718825682110940959272829272149134916683146757223859762198951688883645090493655560359918235449664019145184274088916592124818158809542243731539968654057462250886224438198939135679876863051181126353302678657594067344615555402751241707167586376080181675973790333955548703670501708984375 - 1.106580932563613066167496380998696613396093718692147541117008110488447272962350516787963859418303393294691707416960380898543087791062788748848615554075529786168974289339812584752425141274460638141129234721325458827418135594904804690464816186476183347560581997116305062896980916154019079609629105714101122858109031285940581756327839630241829089291940945428753424155601890095658887277629686588481650548003304572078959917450950133600325308337386296237307819502184097024363750895459279632859761477448046207427978515625E-220,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324718657273986565660976135282936033815806664072319941385311905135923901202537194329886988235337021432102334561325986202102745134631398957025722039058879695849586277804863916826783554038662384016512389629396768683042195759537152259339306723440634633226245167710724375044103934486656084578542379887783122349782078446572313241772740312351821600911799873980302752834671266835425304027653296992822273762731441388052226689670594360313399426461267603287149918246208010232974651500009906357480105043578078038990497589111328125,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999792336737927508777336647199527232253655567874950443685037150907821370871316582719171875528422587798613307269839777088665061618398087636739578189955872280683439879209607316702730516548971545058581322911754309193865704858789981081357042716139237150373086900302128951264953184761427259262219531744728743451562385396305164945363631724897939866620551062215876879825588948119989480461607348008241853821314362498276447729524721534932742591545536977823795386238736999982266680683329950261702394087977663783314367915256757382296588061069697796781129542115587297050489530171044130565252424630385462997302385010363435817798161368256153149397737255251726817315645154167108326125633315574537731681382238189441790716685612567860593371760216672927637574132578608741348
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324718657273986565660976135282936033815806664072319941385311905135923901202537194329886988235337021432102334561325986202102745134631398957025722039058879695849586277804863916826783554038662384016512389629396768683042195759537152259339306723440634633226245167710724375044103934486656084578542379887783122349782078446572313241772740312351821600911799873980302752834671266835425304027653296992822273762731441388052226689670594360313399426461267603287149918246208010232974651500009906357480105043578078038990497589111328125 - 5.532904662818065330837481904993483066980468593460737705585040552442236364811752583939819297091516966473458537084801904492715438955313943744243077770377648930844871446699062923762125706372303190705646173606627294137090677974524023452324080932380916737802909985581525314484904580770095398048145528570505614290545156429702908781639198151209145446459704727143767120778009450478294436388148432942408252740016522860394799587254750668001626541686931481186539097510920485121818754477296398164298807387240231037139892578125E-221,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192105644528474675092190311265331641133621191792874590824636399791454261736755051453822172667305837989819071796946822931944061752944884200964633666567336144793622920085867330759302512330212468314601940141293457716094686049497117416519558487278713179189480017229331966353829771141615880821847023359794003435075010879562120636184762716367218263445199507754672113833446363703518570969358076655680035567153897045127291505530857884662266239217719802980369001177613250231636818853540871199214734588167630136013031005859375,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999995880925468746515253667269665431977493287646658519569040788242006663157007742414084560662293299873702841815916960504830884476285031834189970139175012263148461233437060954406344165398486508110513960660375186162769932941626724917953794309101592199399644368284085740754326775765448703428499808458806886567160188944522234787990189762583521437652192795288961297237824012153627771551054599902909471662564725729767473463989641734760478341413613336360891081804172334803896644392401399630355147109817375147615257897336456820204560738613268060802368394047849414685552606083221441518001516238738114171279984603156430449929797516599264444954417335262465740019816917512762808450240023887515198269567195779148165914738818841574592651746080363733187588341342664617192
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192105644528474675092190311265331641133621191792874590824636399791454261736755051453822172667305837989819071796946822931944061752944884200964633666567336144793622920085867330759302512330212468314601940141293457716094686049497117416519558487278713179189480017229331966353829771141615880821847023359794003435075010879562120636184762716367218263445199507754672113833446363703518570969358076655680035567153897045127291505530857884662266239217719802980369001177613250231636818853540871199214734588167630136013031005859375 - 2.7664523314090326654187409524967415334902342967303688527925202762211181824058762919699096485457584832367292685424009522463577194776569718721215388851888244654224357233495314618810628531861515953528230868033136470685453389872620117261620404661904583689014549927907626572424522903850476990240727642852528071452725782148514543908195990756045727232298523635718835603890047252391472181940742164712041263700082614301973997936273753340008132708434657405932695487554602425609093772386481990821494036936201155185699462890625E-221,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471948720968598837077576090522178283826671114260896049596774289200676753799191609277457920823158515964730558010654892238841904194724225411728367552054525249692590453558092168622211835751833986199099547632280967713631632313884843794282457205277449036375583814722221227290110722234320009285208710961240792562422202834577769720905755823154428228361684293601182439973938353684287577181875521508721512396935239053065574889053244852599962670524885632687209622707263687104741977282307795193982968839918612502515316009521484375,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000097653019239365384212177304734531839412147532512557511042606909099309299853322261540903229228655911247609088955552212913795905228503932915166113784582254380971910550787773258150989823243989636480279534685624647222046983043543202391601759583931618835616082519094811138158221969792218906805841190191480970773424451255691112223613886690342820540914868745322880762441131931846750902378613965174424873024983604239408942112874324636139997624703838767008841051429868296044439749634761154609187751779335906539973853865200296655591566278864176974546122481289652228865182796997927439381501961683709994408635953891712957828382102048733942602150339431418841455514995237902227602337163216478142560729666589544345968312519165807556691549260879821105878817228484813996
